1.696386635,-0.260974329,1
0.771297599,-1.125207472,1
0.167285696,0.378959578,1
0.436274131,-0.436825669,1
0.317200785,0.45748166,1
0.261204473,-0.850355972,1
-0.037139224,1.115158215,1
-0.898715615,-0.816963031,1
0.776649127,0.115828036,1
0.243462814,-0.564564793,1
-1.127789812,0.840062813,1
-0.721024238,-0.437458569,1
-0.291723996,1.335232056,1
-0.915145859,-1.04964181,1
0.210325469,1.3555108,1
0.089109405,0.265885388,1
-1.0367837,0.367997771,1
1.843441514,-1.053989087,1
-2.001896978,0.314784721,1
-0.466136563,1.784638796,1
0.834283212,0.941281341,1
1.675024026,-0.395725438,1
-1.050330859,0.718357968,1
-0.60976478,-0.648749301,1
1.787449643,-0.177873495,1
0.349628277,1.103407464,1
-0.95164271,0.044716735,1
0.285631468,0.867397254,1
-1.581751383,-0.396251742,1
-1.566954305,-0.539126939,1
0.586199653,1.318217089,1
-1.836953018,-0.519118697,1
-0.380980682,-0.00721436,1
1.200410578,0.476343164,1
-0.922757336,-0.314190508,1
2.313210544,-0.920126277,1
1.162182505,-0.907046207,1
-1.624484806,-1.529264081,1
0.985133619,-0.183242411,1
-1.479911632,-0.472604745,1
-1.132677993,-0.442576078,1
1.920493553,0.131667426,1
1.01295748,0.198796472,1
2.030830785,0.410696403,1
1.253340744,-2.413663759,1
0.27229727,-0.896314714,1
1.53954792,0.234050951,1
-1.701304022,1.610672902,1
0.516728714,1.05728299,1
-0.435196088,0.085894382,1
0.059370133,-0.860149267,1
1.119479373,1.010407575,1
1.603440919,0.254122081,1
-0.490999104,1.092545614,1
-0.946288832,-0.027612551,1
-0.213481576,-0.400491181,1
0.729252005,0.274971923,1
-0.145474904,-0.2874297,1
-0.092664662,2.15198488,1
0.734621702,-0.203069734,1
-0.683193295,-0.502468738,1
0.902252388,-1.199956719,1
0.686016516,0.085867263,1
-0.242914963,-1.729375351,1
1.794545007,1.486462858,1
-1.835132413,1.114965828,1
1.461885048,-0.117648979,1
-0.028468732,-0.992835297,1
-1.2689507,1.277743471,1
0.305533788,-0.821223615,1
-1.18049586,0.111020014,1
2.397449672,0.203523228,1
0.626902886,-0.600504627,1
-1.899043967,-0.462283211,1
-0.752093096,0.833822399,1
-0.008712943,0.231302552,1
-0.468361896,1.189658599,1
0.512624311,0.312448487,1
-1.945495821,-1.83994879,1
1.022637181,-1.275587976,1
-1.606617041,-0.074541254,1
-1.100533532,1.206914835,1
-0.757872468,0.739979523,1
2.546881217,-0.971227967,1
-0.436376875,-0.028077007,1
1.345331551,-1.080708426,1
-1.01251529,-0.956180077,1
-0.101968072,0.391411791,1
1.573760406,-0.448770398,1
-0.528488987,-0.779109177,1
0.78785369,-1.325952767,1
0.818791651,2.385322273,1
0.499839948,-0.361421303,1
-0.969328133,0.751271484,1
-0.324050759,0.419028578,1
0.602955966,1.563097502,1
-0.374239019,0.966881407,1
-0.408945266,0.096638067,1
1.948771625,-0.957029322,1
0.722200118,1.470578379,1
0.34343845,0.803372618,1
-0.933502344,-1.537136199,1
0.548699436,-1.274033426,1
-1.681354961,0.604517552,1
0.771139578,-0.253604248,1
0.650248852,-1.477579525,1
0.192394913,0.439535893,1
1.56152517,-0.821224836,1
-0.792984131,-0.771146652,1
1.81712009,-0.437604965,1
-0.025349831,-1.914254093,1
-0.512342557,-0.108489659,1
1.637468852,-1.079046442,1
-1.87612063,0.498327767,1
-1.160896164,0.247120016,1
-0.069853522,0.143407777,1
1.318048047,0.166580012,1
0.540878127,-0.114120526,1
0.46725295,-0.187482099,1
-0.429948933,-0.651549682,1
-3.16904583,1.667196109,1
-1.616064909,1.290957521,1
0.074096662,1.366701594,1
0.001614267,0.435938481,1
1.13818745,-0.97332453,1
0.528089517,-0.557480709,1
