-0.179277945,-0.776819772,1
-0.447092697,-1.386163633,1
-0.412694047,0.696535201,1
1.627453663,-0.44559146,1
-0.059181326,-0.006900546,1
-0.805858827,-0.393445239,1
-0.785985571,-0.366503906,1
0.90168635,-0.357326153,1
0.913089613,0.778782155,1
1.492147028,-0.023856216,1
0.182644224,0.336016525,1
0.69287365,0.403136679,1
-0.660055334,0.475732278,1
0.261505993,1.162978589,1
-0.451167387,-1.651895938,1
0.161799432,1.167505318,1
-0.062525862,-1.873996398,1
-0.887322324,-0.876944629,1
-0.047051864,1.257854846,1
-0.669591868,-0.668504342,1
0.843902593,-0.399041094,1
0.408692746,-0.679248553,1
-0.560728438,1.186552791,1
-0.137634027,-1.03398645,1
1.040078334,-1.759379901,1
0.356199483,1.257327789,1
-0.635054821,-1.324123984,1
1.107842001,0.210146394,1
-1.591597154,-0.421490253,1
-1.968121785,-0.706762044,1
0.860431079,-0.246235486,1
-0.282485991,0.795479965,1
-0.28526036,1.164907368,1
0.913438019,1.562345009,1
-1.623844311,0.816261925,1
-0.052128873,0.959518581,1
-0.542898615,1.934536028,1
0.46641761,-0.759224021,1
1.201376215,0.642138229,1
0.164383364,0.921409531,1
-1.195927357,-0.518719727,1
-1.093964799,0.029479387,1
-0.513860042,-1.178155568,1
0.728690244,0.933564646,1
0.19343887,-0.491788001,1
-0.393472572,-2.514124052,1
-1.112274947,1.137733976,1
-0.014479243,0.99771695,1
0.319086974,-0.495452597,1
-0.279078903,-0.33825974,1
-0.479812343,-1.803434083,1
-1.370352848,1.256983749,1
0.214886027,0.673642236,1
-0.40624146,-0.30676089,1
-0.631737251,-1.60920747,1
1.636112889,-1.157694881,1
1.811826152,1.516812179,1
0.847650893,-0.118582116,1
-1.539718274,0.761036601,1
-0.12768774,0.8705016,1
0.526515185,-0.63510224,1
0.603285095,-0.443469805,1
0.97781644,0.162022025,1
0.469653835,0.581550823,1
0.148224035,-2.365457393,1
-0.187663556,-0.647500226,1
-1.797973182,0.019969702,1
-0.827886174,-0.973037585,1
0.884720463,-0.134388825,1
1.013936815,1.018314548,1
-0.723679628,2.151336741,1
-1.161792265,0.439017053,1
0.202766943,-0.048992577,1
0.209024381,1.038446719,1
0.525900324,-1.713425819,1
1.051967949,0.228444317,1
0.446751821,1.109382659,1
1.06043101,-0.222740354,1
-0.104523548,0.41575601,1
0.892898216,-1.091335729,1
-0.102861177,-0.480872132,1
-0.155830011,0.513376961,1
-1.910380811,-1.025201082,1
-0.871819326,-1.183581722,1
1.053327738,-0.819001772,1
0.344530252,-1.992419787,1
0.255965939,0.019456705,1
0.823427731,-0.7118707,1
-0.540219745,0.108393911,1
-1.381479696,-0.479339707,1
1.063072531,1.343546059,1
0.410954485,-0.284482821,1
-1.379597477,-0.735453175,1
-1.543186342,0.362158502,1
-0.06556272,-0.440579296,1
-1.006148356,-0.374120275,1
0.660177351,-1.194978293,1
0.626853769,-1.809861764,1
-1.08777611,-0.404274568,1
-0.197487244,0.84634976,1
-0.74815684,-0.520563046,1
-0.430771636,-0.395840202,1
-0.053170579,-0.752460414,1
-0.738740014,-0.825547036,1
2.774402703,-1.050136734,1
1.260500908,1.277492806,1
2.519692636,0.194193384,1
-1.007172691,-0.669997775,1
-0.193321885,-0.609038408,1
-0.299609354,-1.997524577,1
-0.751979769,1.271805733,1
-2.578224768,-0.152978347,1
0.197833021,-0.922049626,1
0.014328089,2.26813204,1
0.419713243,0.720065718,1
1.127031765,1.047357822,1
0.287995915,-0.390537029,1
1.540874523,-0.229981418,1
-0.510701001,-0.677436784,1
0.946050957,-0.098837448,1
0.413161309,0.999559735,1
-0.266585768,1.738031206,1
-0.933546442,0.643400758,1
0.156397698,-0.273207131,1
1.962849964,-1.147422606,1
0.33875277,-0.086538393,1
1.238375168,0.628847491,1
0.945804617,-1.604840405,1
-0.319468354,-1.732176699,1
-1.840331604,-1.255495649,1
1.660560244,1.023074597,1
-1.200982094,-0.973808335,1
-0.979501579,-1.114282023,1
-0.54493093,1.607695116,1
-2.219410469,-0.162009283,1
1.884588361,0.837751889,1
-0.16690553,0.613671475,1
-2.344867481,0.757784151,1
-0.292289671,0.935132794,1
0.094318415,0.425466914,1
1.034273183,-0.703446572,1
-2.533539658,0.995631046,1
1.2290628,0.407560934,1
1.108869912,-0.361274485,1
0.630265777,-0.469925657,1
0.902708533,0.317304487,1
1.674707925,-0.675652839,1
0.653974151,0.96412656,1
-1.449910673,-1.017997379,1
0.658823256,0.064477599,1
-0.138064258,-1.036101025,1
0.096898123,-1.392187747,1
-0.463612536,-0.423905606,1
-0.198171694,1.82862181,1
0.037788564,0.138286846,1
-1.566340985,0.602793949,1
1.202965314,1.744466602,1
-1.416820449,-0.68451224,1
0.654372278,-1.034400161,1
1.254743834,-0.453468357,1
0.655141091,0.186118251,1
-0.815148691,-0.185755123,1
0.561901226,-0.202185579,1
-0.096529162,0.598085685,1
-0.830426301,2.071071875,1
-2.843223696,-0.540362619,1
-0.637675947,-0.502338713,1
1.277465663,0.786237012,1
-0.206613074,-0.859658918,1
0.399922443,1.055724902,1
-0.6799491,0.678598017,1
0.195942383,-1.01315514,1
-0.129186201,0.069737068,1
0.45513473,-0.611025849,1
-0.32319678,0.274466463,1
-1.758143811,0.415391848,1
1.657525877,-1.351653105,1
0.07240535,1.41893206,1
1.561688155,2.012949428,1
1.644890089,-1.784088957,1
-1.272380312,-0.424190687,1
-0.169758638,-0.287242781,1
-0.008801694,0.952788765,1
0.625416982,1.57371484,1
0.169053575,-0.944259081,1
0.46128693,0.75417195,1
1.298007902,-1.188254768,1
-0.129299249,-0.069507844,1
0.425316182,0.423045558,1
0.689678019,0.387731941,1
-0.719881046,0.505171626,1
0.025002634,-0.014240463,1
-1.191078773,0.105287522,1
-2.090287913,0.868109488,1
0.40692095,0.71438512,1
0.717928796,0.868303525,1
0.75822533,-1.178740136,1
1.033944376,-1.621544609,1
-0.113518724,0.571648149,1
0.044448941,0.331474914,1
-0.365428292,0.084460317,1
0.498312966,1.58489882,1
1.475621109,1.141914736,1
0.923699718,-1.352385431,1
0.319769327,-0.161949704,1
2.384191854,-1.22773382,1
1.67622541,-0.808465693,1
-1.181964927,0.357118124,1
1.086710175,0.602699895,1
-0.075309875,0.250279043,1
0.420816831,0.220123213,1
-0.052016287,2.713364782,1
-0.542068108,-0.282417559,1
-1.067741965,0.886748366,1
-2.234868595,0.331160875,1
0.776767784,1.976839767,1
-1.512309596,-0.592803622,1
0.761104417,0.691035311,1
-0.168619213,-2.012675511,1
0.092584302,-1.394402863,1
-0.335799377,-0.900861803,1
1.142296913,-0.332096863,1
1.190527727,0.647135629,1
0.769952629,0.005718696,1
-0.039675798,1.326207845,1
0.846352021,-1.280668208,1
-1.293190634,-1.488908768,1
1.315640698,0.040628854,1
-0.805043719,0.182261943,1
0.615004544,0.207474439,1
-1.025276816,0.256851706,1
-0.425304028,-0.613609946,1
-0.479316754,0.011131411,1
-0.919012365,-1.087182317,1
0.526530046,-0.712838297,1
0.160482021,0.735694152,1
-0.047878082,-0.362444064,1
-0.317722765,0.139300254,1
-0.10335625,-0.287166051,1
0.921060405,-1.182859141,1
-0.146952826,-0.64575333,1
1.099685945,0.461895536,1
0.515649043,-0.049923613,1
1.153267019,0.340460553,1
-1.691370848,-0.561811967,1
-0.537408488,0.786128343,1
1.344107126,-0.085071105,1
-0.799634573,-0.085454552,1
0.622856699,-0.45288304,1
1.319712769,1.104078648,1
-1.419430639,-0.823045556,1
0.516392554,1.638546996,1
-1.108664013,0.565146162,1
-1.60721844,-0.385904977,1
0.519178326,-0.248886364,1
-0.684056435,-0.147972865,1
-1.315631273,0.45665015,1
-0.660752906,0.77178983,1
1.48085199,-0.265244763,1
-0.941808895,1.024736443,1
0.972478241,2.032540874,1
1.131672623,-0.110671617,1
-0.988840985,0.587622042,1
-0.660480131,-0.60357403,1
-2.546765472,0.743376152,1
-0.452779237,-1.262877719,1
0.860613037,-1.147890988,1
0.206539992,-0.502960245,1
-0.631735705,1.388150948,1
-0.650974768,0.034062199,1
1.07270762,0.331627332,1
-1.332914229,0.749882026,1
-0.404986372,0.184411292,1
-0.664061383,-0.133147451,1
-0.931708354,-0.126917071,1
-0.932827863,-0.508294862,1
-0.69997762,0.822546699,1
-0.941444643,1.80818415,1
-0.007914997,-0.727543591,1
0.445378566,-0.919579185,1
0.618142394,0.538286148,1
-1.204458422,-1.829267211,1
-0.349442282,2.124034988,1
0.050351932,-1.041392306,1
